time,x,value
0.0,0.5,-6.383100962307265e-87
0.0,0.5008324494498567,6.939169999094924e-88
0.0,0.5016648988997136,3.820446714238263e-87
0.0,0.5024973483495705,2.9964881806790462e-87
0.0,0.5033297977994273,-1.7779586007681573e-87
0.0,0.5041622472492842,-1.0502893630103356e-86
0.0,0.5049946966991411,-2.317831690732653e-86
0.0,0.505827146148998,1.545370876156515e-86
0.0,0.506659595598855,2.9449329136946186e-86
0.0,0.5074920450487117,1.8808544218816557e-86
0.0,0.5083244944985685,-1.6468645992823708e-86
0.0,0.5091569439484254,-7.638224149797467e-86
0.0,0.5099893933982822,-1.6093224229663626e-85
0.0,0.510821842848139,1.1014059404277644e-85
0.0,0.5116542922979959,2.0809796912451042e-85
0.0,0.5124867417478527,1.3293988294856574e-85
0.0,0.5133191911977095,-1.153336644850575e-85
0.0,0.5141516406475664,-5.367226731763598e-85
0.0,0.5149840900974233,-1.1312271431253403e-84
0.0,0.5158165395472801,7.698556167620951e-85
0.0,0.5166489889971371,1.4589553360254572e-84
0.0,0.5174814384469939,9.36072014664746e-85
0.0,0.5183138878968507,-7.987943473200376e-85
0.0,0.5191463373467076,-3.7456437499288967e-84
0.0,0.5199787867965644,-7.904476193161826e-84
0.0,0.5208112362464212,5.3458223817450035e-84
0.0,0.5216436856962781,1.016387421327646e-83
0.0,0.5224761351461349,6.5496793014325435e-84
0.0,0.5233085845959917,-5.496762353786739e-84
0.0,0.5241410340458486,-2.597545075238141e-83
0.0,0.5249734834957055,-5.488638589435144e-83
0.0,0.5258059329455624,3.688769409399425e-83
0.0,0.5266383823954193,7.036254408495803e-83
0.0,0.5274708318452761,4.553816407853997e-83
0.0,0.5283032812951329,-3.7585445925259954e-83
0.0,0.5291357307449898,-1.7900828592644186e-82
0.0,0.5299681801948466,-3.787303559250055e-82
0.0,0.5308006296447035,2.5294204120661e-82
0.0,0.5316330790945603,4.8405839283629096e-82
0.0,0.5324655285444171,3.1461869896403747e-82
0.0,0.5332979779942739,-2.5537704041015037e-82
0.0,0.5341304274441309,-1.2259288252862735e-81
0.0,0.5349628768939877,-2.5970366556643303e-81
0.0,0.5357953263438446,1.7236201390603215e-81
0.0,0.5366277757937015,3.30930296833715e-81
0.0,0.5374602252435583,2.1600118321661533e-81
0.0,0.5382926746934151,-1.7242532694526642e-81
0.0,0.539125124143272,-8.343492336519311e-81
0.0,0.5399575735931288,-1.7697705369033776e-80
0.0,0.5407900230429856,1.1672165125295543e-80
0.0,0.5416224724928425,2.248362179299579e-80
0.0,0.5424549219426993,1.4736664634066952e-80
0.0,0.5432873713925561,-1.156870635149095e-80
0.0,0.5441198208424131,-5.643249116367796e-80
0.0,0.54495227029227,-1.19854689802494e-79
0.0,0.5457847197421268,7.855226859392966e-80
0.0,0.5466171691919837,1.5180819959976518e-79
0.0,0.5474496186418405,9.99131032150126e-80
0.0,0.5482820680916973,-7.713302056032807e-80
0.0,0.5491145175415542,-3.793301717262571e-79
0.0,0.549946966991411,-8.06678350282774e-79
0.0,0.5507794164412678,5.253774661519185e-79
0.0,0.5516118658911249,1.018665234607666e-78
0.0,0.5524443153409816,6.731849550844684e-79
0.0,0.5532767647908384,-5.110633724176738e-79
0.0,0.5541092142406954,-2.534079747898762e-78
0.0,0.5549416636905522,-5.395864171358795e-78
0.0,0.5557741131404091,3.492185736898009e-78
0.0,0.556606562590266,6.793333675155809e-78
0.0,0.5574390120401228,4.507579643414603e-78
0.0,0.5582714614899796,-3.3650763583256054e-78
0.0,0.5591039109398365,-1.6824634330064829e-77
0.0,0.5599363603896933,-3.5871094271803035e-77
0.0,0.5607688098395501,2.3069809989130663e-77
0.0,0.561601259289407,4.5025376672340715e-77
0.0,0.5624337087392638,2.9995605777827102e-77
0.0,0.5632661581891206,-2.201950269441013e-77
0.0,0.5640986076389775,-1.1101994874437107e-76
0.0,0.5649310570888343,-2.3700573237205563e-76
0.0,0.5657635065386911,1.5146731292912247e-76
0.0,0.566595955988548,2.9659393886976856e-76
0.0,0.5674284054384048,1.9837414544988287e-76
0.0,0.5682608548882616,-1.4319206733053468e-76
0.0,0.5690933043381186,-7.281046994714845e-76
0.0,0.5699257537879754,-1.5563637509729659e-75
0.0,0.5707582032378322,9.883921590680703e-76
0.0,0.571590652687689,1.941802615593858e-75
0.0,0.572423102137546,1.3038676186043962e-75
0.0,0.5732555515874027,-9.254128319003125e-76
0.0,0.5740880010372597,-4.746038735920274e-75
0.0,0.5749204504871165,-1.015801009345548e-74
0.0,0.5757528999369734,6.410356587736168e-75
0.0,0.5765853493868303,1.2635516110019942e-74
0.0,0.577417798836687,8.517468473395838e-75
0.0,0.5782502482865438,-5.943786322136134e-75
0.0,0.5790826977364008,-3.0748248276576002e-74
0.0,0.5799151471862576,-6.589591738992372e-74
0.0,0.5807475966361145,4.132229930784712e-74
0.0,0.5815800460859714,8.172087274364891e-74
0.0,0.5824124955358282,5.529980291748166e-74
0.0,0.583244944985685,-3.79409101706546e-74
0.0,0.5840773944355419,-1.9800126652076005e-73
0.0,0.5849098438853987,-4.2488126613283443e-73
0.0,0.5857422933352555,2.647541829615224e-73
0.0,0.5865747427851123,5.2532967069608674e-73
0.0,0.5874071922349692,3.5684519707085844e-73
0.0,0.588239641684826,-2.406992379141622e-73
0.0,0.589072091134683,-1.267303634258976e-72
0.0,0.5899045405845398,-2.7229679919635815e-72
0.0,0.5907369900343966,1.6860238119379874e-72
0.0,0.5915694394842536,3.356575392147424e-72
0.0,0.5924018889341104,2.288686748664728e-72
0.0,0.5932343383839672,-1.5176421185100997e-72
0.0,0.594066787833824,-8.062411209377065e-72
0.0,0.5948992372836809,-1.7345620523936158e-71
0.0,0.5957316867335377,1.0672185040016166e-71
0.0,0.5965641361833945,2.1317331192784683e-71
0.0,0.5973965856332514,1.4589817934369388e-71
0.0,0.5982290350831081,-9.510354735229704e-72
0.0,0.5990614845329651,-5.098318681601264e-71
0.0,0.599893933982822,-1.0982867830797934e-70
0.0,0.6007263834326789,6.714563459358496e-71
0.0,0.6015588328825359,1.34569736499291e-70
0.0,0.6023912823323926,9.244362740913875e-71
0.0,0.6032237317822494,-5.9232692676871655e-71
0.0,0.6040561812321064,-3.2045922375874046e-70
0.0,0.6048886306819631,-6.912359658364674e-70
0.0,0.6057210801318199,4.1991636783126077e-70
0.0,0.6065535295816767,8.443958339625996e-70
0.0,0.6073859790315336,5.822024325575486e-70
0.0,0.6082184284813904,-3.666638363838914e-70
0.0,0.6090508779312472,-2.0022029728617223e-69
0.0,0.6098833273811042,-4.324414976875941e-69
0.0,0.610715776830961,2.610321231235893e-69
0.0,0.611548226280818,5.266651773369849e-69
0.0,0.6123806757306748,3.6445766495259276e-69
0.0,0.6132131251805316,-2.2559041402958667e-69
0.0,0.6140455746303884,-1.2434790596095548e-68
0.0,0.6148780240802453,-2.6892082717873096e-68
0.0,0.6157104735301022,1.6129337592082171e-68
0.0,0.6165429229799588,3.265265153121301e-68
0.0,0.6173753724298158,2.267785909951941e-68
0.0,0.6182078218796725,-1.3795039702998595e-68
0.0,0.6190402713295295,-7.67660448763411e-68
0.0,0.6198727207793864,-1.6623515642050795e-67
0.0,0.6207051702292433,9.906849246459114e-68
0.0,0.6215376196791002,2.0123469330048505e-67
0.0,0.622370069128957,1.402634460871738e-67
0.0,0.6232025185788137,-8.384524917534251e-68
0.0,0.6240349680286706,-4.710913924870642e-67
0.0,0.6248674174785275,-1.0214749838479908e-66
0.0,0.6256998669283843,6.048612488189042e-67
0.0,0.6265323163782412,1.232800395281363e-66
0.0,0.627364765828098,8.623424555393846e-67
0.0,0.6281972152779548,-5.0651257040703e-67
0.0,0.6290296647278116,-2.873764682557883e-66
0.0,0.6298621141776685,-6.23941388091317e-66
0.0,0.6306945636275254,3.670976404560788e-66
0.0,0.6315270130773823,7.5074568571898e-66
0.0,0.6323594625272392,5.270027476973865e-66
0.0,0.6331919119770961,-3.0413117360870134e-66
0.0,0.634024361426953,-1.742656078199285e-65
0.0,0.6348568108768098,-3.788571966074362e-65
0.0,0.6356892603266666,2.214711542200166e-65
0.0,0.6365217097765234,4.544723408844783e-65
0.0,0.6373541592263803,3.20146363385949e-65
0.0,0.6381866086762371,-1.8150677827557122e-65
0.0,0.6390190581260939,-1.050487084100083e-64
0.0,0.6398515075759508,-2.286794554087585e-64
0.0,0.6406839570258076,1.3282085541605312e-64
0.0,0.6415164064756644,2.7348948851256262e-64
0.0,0.6423488559255214,1.933264438807699e-64
0.0,0.6431813053753781,-1.0766827847932485e-64
0.0,0.6440137548252352,-6.294946785677222e-64
0.0,0.644846204275092,-1.3721527563844209e-63
0.0,0.6456786537249489,7.918306868517499e-64
0.0,0.6465111031748058,1.6360481638895368e-63
0.0,0.6473435526246625,1.1604996747289392e-63
0.0,0.6481760020745193,-6.34814780630042e-64
0.0,0.6490084515243761,-3.7498952021874095e-63
0.0,0.649840900974233,-8.184741589943159e-63
0.0,0.6506733504240898,4.692652294222238e-63
0.0,0.6515057998739466,9.729199827039804e-63
0.0,0.6523382493238035,6.924901008509537e-63
0.0,0.6531706987736603,-3.720244161368555e-63
0.0,0.6540031482235171,-2.220623568259449e-62
0.0,0.6548355976733741,-4.853307355516824e-62
0.0,0.6556680471232309,2.7645665272504626e-62
0.0,0.6565004965730878,5.751573755089019e-62
0.0,0.6573329460229447,4.107714327998844e-62
0.0,0.6581653954728015,-2.1670117540200584e-62
0.0,0.6589978449226583,-1.30726044909677e-61
0.0,0.6598302943725152,-2.8609063882844064e-61
0.0,0.660662743822372,1.6190509912838493e-61
0.0,0.6614951932722288,3.3800826141846175e-61
0.0,0.6623276427220858,2.422188480417897e-61
0.0,0.6631600921719426,-1.25463141001631e-61
0.0,0.6639925416217995,-7.650377057118009e-61
0.0,0.6648249910716564,-1.676504846088719e-60
0.0,0.6656574405215132,9.42585030576e-61
0.0,0.66648988997137,1.9746997067474674e-60
0.0,0.6673223394212269,1.4198391824256823e-60
0.0,0.6681547888710836,-7.219965423893537e-61
0.0,0.6689872383209405,-4.4508074676976445e-60
0.0,0.6698196877707974,-9.766593593499185e-60
0.0,0.6706521372206543,5.455169996661134e-60
0.0,0.6714845866705111,1.1468576706390933e-59
0.0,0.672317036120368,8.27362653569021e-60
0.0,0.6731494855702249,-4.129680515441024e-60
0.0,0.6739819350200817,-2.57413444470028e-59
0.0,0.6748143844699386,-5.656136525899508e-59
0.0,0.6756468339197954,3.138516659582861e-59
0.0,0.6764792833696522,6.621460201490172e-59
0.0,0.6773117328195091,4.79269409982243e-59
0.0,0.6781441822693659,-2.347781645420369e-59
0.0,0.6789766317192227,-1.4799967034238233e-58
0.0,0.6798090811690796,-3.256386206663114e-58
0.0,0.6806415306189365,1.795019010719353e-58
0.0,0.6814739800687933,3.8004438566543e-58
0.0,0.6823064295186502,2.7598883311417283e-58
0.0,0.683138878968507,-1.3266475658183628e-58
0.0,0.6839713284183639,-8.459163834225981e-58
0.0,0.6848037778682208,-1.8637660474081107e-57
0.0,0.6856362273180777,1.0205670741898276e-57
0.0,0.6864686767679344,2.1684582871477916e-57
0.0,0.6873011262177913,1.57990759146578e-57
0.0,0.688133575667648,-7.450850128562053e-58
0.0,0.6889660251175049,-4.806519525818168e-57
0.0,0.6897984745673618,-1.0604395947420101e-56
0.0,0.6906309240172187,5.768204653117886e-57
0.0,0.6914633734670756,1.22999479225685e-56
0.0,0.6922958229169324,8.990833860931737e-57
0.0,0.6931282723667892,-4.159137531792394e-57
0.0,0.6939607218166461,-2.714996625560392e-56
0.0,0.694793171266503,-5.9981652310502785e-56
0.0,0.6956256207163599,3.2408903152272037e-56
