time,x,value
0.0,0.649840900974233,2.445829550745709e-07
0.0,0.6508398403140613,2.4457280876235786e-07
0.0,0.6518387796538893,2.445632496732268e-07
0.0,0.6528377189937176,2.445542778071777e-07
0.0,0.653836658333546,2.445458931642108e-07
0.0,0.6548355976733741,2.445380957443257e-07
0.0,0.6558345370132024,2.4453087876165413e-07
0.0,0.6568334763530305,2.445242357174246e-07
0.0,0.6578324156928588,2.445181666116372e-07
0.0,0.658831355032687,2.445126714442918e-07
0.0,0.6598302943725152,2.445077502153885e-07
0.0,0.6608292337123435,2.445033963432668e-07
0.0,0.6618281730521716,2.444996035226602e-07
0.0,0.6628271123919999,2.4449637175356875e-07
0.0,0.6638260517318282,2.4449370103599257e-07
0.0,0.6648249910716564,2.444915913699314e-07
0.0,0.6658239304114847,2.444900363703093e-07
0.0,0.6668228697513126,2.444890299182157e-07
0.0,0.6678218090911409,2.444885720136509e-07
0.0,0.6688207484309692,2.444886626566147e-07
0.0,0.6698196877707974,2.444893018471071e-07
0.0,0.6708186271106257,2.444904833893512e-07
0.0,0.6718175664504538,2.444922013439587e-07
0.0,0.6728165057902821,2.444944557109297e-07
0.0,0.6738154451301104,2.4449724649026417e-07
0.0,0.6748143844699386,2.445005736819621e-07
0.0,0.6758133238097669,2.445044312725825e-07
0.0,0.6768122631495949,2.445088134957233e-07
0.0,0.6778112024894231,2.4451372035138495e-07
0.0,0.6788101418292514,2.445191518395673e-07
0.0,0.6798090811690796,2.445251079602702e-07
0.0,0.680808020508908,2.445315828757302e-07
0.0,0.681806959848736,2.445385709862801e-07
0.0,0.6828058991885642,2.445460722919197e-07
0.0,0.6838048385283926,2.4455408679264925e-07
0.0,0.6848037778682208,2.445626144884685e-07
0.0,0.685802717208049,2.445716497109232e-07
0.0,0.6868016565478771,2.4458118702109705e-07
0.0,0.6878005958877051,2.445912264189904e-07
0.0,0.6887995352275336,2.4460176790460325e-07
0.0,0.6897984745673618,2.446128114779354e-07
0.0,0.6907974139071901,2.4462435163374786e-07
0.0,0.6917963532470182,2.44636383088149e-07
0.0,0.6927952925868464,2.446489058411388e-07
0.0,0.6937942319266748,2.4466191989271745e-07
0.0,0.694793171266503,2.446754252428847e-07
0.0,0.6957921106063313,2.4468941654378457e-07
0.0,0.6967910499461593,2.4470388866106573e-07
0.0,0.6977899892859876,2.447188415947284e-07
0.0,0.6987889286258158,2.447342753447725e-07
0.0,0.699787867965644,2.447501899111979e-07
0.0,0.7007868073054722,2.447665800979477e-07
0.0,0.7017857466453004,2.44783440914958e-07
0.0,0.7027846859851286,2.448007723622289e-07
0.0,0.703783625324957,2.448185744397605e-07
0.0,0.7047825646647852,2.448368471475526e-07
0.0,0.7057815040046135,2.448555854359994e-07
0.0,0.7067804433444415,2.4487478445429144e-07
0.0,0.7077793826842698,2.44894444202429e-07
0.0,0.7087783220240981,2.44914564680412e-07
0.0,0.7097772613639262,2.449351458882404e-07
0.0,0.7107762007037544,2.449561829176359e-07
0.0,0.7117751400435824,2.4497767105222e-07
0.0,0.7127740793834106,2.449996102919926e-07
0.0,0.713773018723239,2.450220006369538e-07
0.0,0.7147719580630673,2.450448420871035e-07
0.0,0.7157708974028956,2.450681298705815e-07
0.0,0.7167698367427238,2.4509185940081504e-07
0.0,0.7177687760825519,2.451160306778042e-07
0.0,0.7187677154223803,2.4514064370154894e-07
0.0,0.7197666547622084,2.451656984720492e-07
0.0,0.7207655941020367,2.451911903491561e-07
0.0,0.7217645334418648,2.4521711487166777e-07
0.0,0.722763472781693,2.452434720395844e-07
0.0,0.7237624121215214,2.452702618529059e-07
0.0,0.7247613514613495,2.452974843116322e-07
0.0,0.7257602908011778,2.453251349028128e-07
0.0,0.7267592301410059,2.45353209286362e-07
0.0,0.727758169480834,2.453817074622801e-07
0.0,0.7287571088206626,2.454106294305671e-07
0.0,0.7297560481604907,2.4543997519122284e-07
0.0,0.730754987500319,2.454697403541664e-07
0.0,0.7317539268401471,2.4549992069634626e-07
0.0,0.7327528661799753,2.455305162177626e-07
0.0,0.7337518055198038,2.4556152691841544e-07
0.0,0.7347507448596319,2.455929527983046e-07
0.0,0.7357496841994601,2.4562478958606544e-07
0.0,0.7367486235392882,2.4565703317176216e-07
0.0,0.7377475628791164,2.4568968355539504e-07
0.0,0.7387465022189448,2.45722740736964e-07
0.0,0.7397454415587729,2.4575620471646895e-07
0.0,0.7407443808986012,2.457900713372756e-07
0.0,0.7417433202384291,2.458243365988021e-07
0.0,0.7427422595782573,2.4585900050104845e-07
0.0,0.7437411989180858,2.4589406304401465e-07
0.0,0.7447401382579139,2.459295242277007e-07
0.0,0.7457390775977422,2.459653800063765e-07
0.0,0.74673801693757,2.460016264852009e-07
0.0,0.7477369562773983,2.460382636641739e-07
0.0,0.7487358956172268,2.460752915432956e-07
0.0,0.749734834957055,2.461127101225658e-07
0.0,0.7507337742968833,2.4615051546348455e-07
0.0,0.7517327136367113,2.46188703773481e-07
0.0,0.7527316529765397,2.462272750525552e-07
0.0,0.753730592316368,2.462662293007069e-07
0.0,0.754729531656196,2.463055665179363e-07
0.0,0.7557284709960244,2.463452828694441e-07
0.0,0.7567274103358524,2.4638537466159464e-07
0.0,0.7577263496756806,2.464258418943883e-07
0.0,0.7587252890155092,2.46466684567825e-07
0.0,0.7597242283553373,2.465079026819046e-07
0.0,0.7607231676951656,2.4654949250213813e-07
0.0,0.7617221070349935,2.4659145043062044e-07
0.0,0.7627210463748217,2.466337764673517e-07
0.0,0.7637199857146502,2.4667647061233175e-07
0.0,0.7647189250544782,2.467195328655606e-07
0.0,0.7657178643943064,2.46762959589601e-07
0.0,0.7667168037341345,2.468067472791968e-07
0.0,0.7677157430739627,2.4685089593434805e-07
0.0,0.7687146824137912,2.4689540555505484e-07
0.0,0.7697136217536193,2.4694027614131697e-07
0.0,0.7707125610934478,2.469855041496167e-07
0.0,0.7717115004332757,2.470310861643836e-07
0.0,0.7727104397731039,2.470770221856179e-07
0.0,0.7737093791129324,2.4712331221331974e-07
0.0,0.7747083184527604,2.4716995624748885e-07
0.0,0.7757072577925888,2.47216950835515e-07
0.0,0.7767061971324167,2.47264292648664e-07
0.0,0.7777051364722449,2.473119816869359e-07
0.0,0.7787040758120733,2.473600179503306e-07
0.0,0.7797030151519015,2.474084014388481e-07
0.0,0.7807019544917299,2.4745712878788906e-07
0.0,0.7817008938315579,2.475061967528131e-07
0.0,0.7826998331713863,2.475556053336202e-07
0.0,0.7836987725112146,2.476053545303104e-07
0.0,0.7846977118510428,2.476554443428837e-07
0.0,0.785696651190871,2.477058714919652e-07
0.0,0.786695590530699,2.477566328143692e-07
0.0,0.7876945298705273,2.478077283100961e-07
0.0,0.7886934692103557,2.4785915797914564e-07
0.0,0.7896924085501837,2.479109218215179e-07
0.0,0.790691347890012,2.4796301664038104e-07
0.0,0.7916902872298401,2.480154393514645e-07
0.0,0.7926892265696683,2.4806818995476825e-07
0.0,0.7936881659094968,2.481212684502923e-07
0.0,0.7946871052493248,2.481746748380365e-07
0.0,0.795686044589153,2.482284060011318e-07
0.0,0.7966849839289812,2.482824589317764e-07
0.0,0.7976839232688093,2.483368336299704e-07
0.0,0.7986828626086377,2.483915300957139e-07
0.0,0.7996818019484659,2.484465483290067e-07
0.0,0.8006807412882944,2.485018852904576e-07
0.0,0.8016796806281223,2.485575380463787e-07
0.0,0.8026786199679505,2.486135065967702e-07
0.0,0.803677559307779,2.486697909416321e-07
0.0,0.8046764986476072,2.4872639108096424e-07
0.0,0.8056754379874355,2.487833040504607e-07
0.0,0.8066743773272634,2.488405269882789e-07
0.0,0.8076733166670916,2.4889805989441905e-07
0.0,0.8086722560069199,2.489559027688811e-07
0.0,0.8096711953467481,2.49014055611665e-07
0.0,0.8106701346865764,2.490725155312457e-07
0.0,0.8116690740264046,2.4913127973544e-07
0.0,0.8126680133662328,2.49190348224248e-07
0.0,0.8136669527060614,2.4924972099766974e-07
0.0,0.8146658920458894,2.493093980557052e-07
0.0,0.8156648313857177,2.4936937657739025e-07
0.0,0.8166637707255456,2.494296538380944e-07
0.0,0.8176627100653738,2.494902298378179e-07
0.0,0.8186616494052023,2.495511045765607e-07
0.0,0.8196605887450304,2.496122780543228e-07
0.0,0.8206595280848588,2.496737475185617e-07
0.0,0.8216584674246867,2.4973551031016925e-07
0.0,0.8226574067645149,2.497975664291456e-07
0.0,0.8236563461043436,2.4985991587549066e-07
0.0,0.8246552854441717,2.499225586492044e-07
0.0,0.8256542247839999,2.499854920641043e-07
0.0,0.8266531641238279,2.500487135246464e-07
0.0,0.8276521034636561,2.50112223030831e-07
0.0,0.8286510428034846,2.50176020582658e-07
0.0,0.8296499821433126,2.502401061801273e-07
0.0,0.830648921483141,2.503044772014285e-07
0.0,0.831647860822969,2.5036913111269404e-07
0.0,0.8326468001627974,2.50434067913924e-07
0.0,0.8336457395026257,2.504992876051184e-07
0.0,0.8346446788424537,2.5056479018627705e-07
0.0,0.8356436181822822,2.506305730980452e-07
0.0,0.83664255752211,2.5069663386641026e-07
0.0,0.8376414968619383,2.507629724913723e-07
0.0,0.8386404362017669,2.5082958897293144e-07
0.0,0.839639375541595,2.508964833110875e-07
0.0,0.8406383148814233,2.509636530070921e-07
0.0,0.8416372542212514,2.510310956450312e-07
0.0,0.8426361935610795,2.510988112249048e-07
0.0,0.843635132900908,2.51166799746713e-07
0.0,0.8446340722407361,2.5123506121045565e-07
0.0,0.8456330115805643,2.513035931762077e-07
0.0,0.8466319509203922,2.513723932844578e-07
0.0,0.8476308902602204,2.51441461535206e-07
0.0,0.8486298296000487,2.515107979284524e-07
0.0,0.8496287689398769,2.515804024641968e-07
0.0,0.8506277082797052,2.516502727596166e-07
0.0,0.8516266476195333,2.5172040650996685e-07
0.0,0.8526255869593615,2.5179080371524776e-07
0.0,0.85362452629919,2.518614643754593e-07
0.0,0.8546234656390181,2.519323884906012e-07
0.0,0.8556224049788465,2.520035737332928e-07
0.0,0.8566213443186744,2.5207501785197564e-07
0.0,0.8576202836585025,2.5214672084665e-07
0.0,0.858619222998331,2.522186827173156e-07
0.0,0.8596181623381592,2.5229090346397255e-07
0.0,0.8606171016779876,2.5236338081307857e-07
0.0,0.8616160410178156,2.5243611256473654e-07
0.0,0.8626149803576438,2.525090987189465e-07
0.0,0.8636139196974721,2.525823392757085e-07
0.0,0.8646128590373003,2.526558342350224e-07
0.0,0.8656117983771286,2.5272958137563685e-07
0.0,0.8666107377169566,2.5280357854784264e-07
0.0,0.8676096770567848,2.5287782575164e-07
0.0,0.8686086163966131,2.529523229870289e-07
0.0,0.8696075557364413,2.530270702540092e-07
0.0,0.8706064950762696,2.5310206538212534e-07
0.0,0.8716054344160976,2.531773062704336e-07
0.0,0.8726043737559259,2.532527929189337e-07
0.0,0.8736033130957543,2.53328525327626e-07
0.0,0.8746022524355825,2.534045034965101e-07
0.0,0.8756011917754107,2.5348072530448304e-07
0.0,0.8766001311152389,2.535571886979908e-07
0.0,0.8775990704550671,2.5363389367703345e-07
0.0,0.8785980097948954,2.537108402416109e-07
0.0,0.8795969491347235,2.537880283917231e-07
0.0,0.8805958884745518,2.538654560542246e-07
0.0,0.8815948278143799,2.539431212216225e-07
0.0,0.8825937671542081,2.540210238939172e-07
0.0,0.8835927064940367,2.540991640711085e-07
0.0,0.8845916458338647,2.541775417531963e-07
0.0,0.8855905851736929,2.5425615491364497e-07
0.0,0.886589524513521,2.543350015897388e-07
0.0,0.8875884638533492,2.54414081781478e-07
0.0,0.8885874031931777,2.544933954888625e-07
0.0,0.8895863425330058,2.5457294271189224e-07
0.0,0.8905852818728341,2.546527214693388e-07
0.0,0.8915842212126622,2.547327298420222e-07
0.0,0.8925831605524904,2.5481296782994253e-07
0.0,0.8935820998923188,2.548934354330998e-07
0.0,0.8945810392321469,2.549741326514939e-07
0.0,0.8955799785719752,2.550550575479446e-07
0.0,0.8965789179118033,2.551362082456071e-07
0.0,0.8975778572516315,2.552175847444815e-07
0.0,0.89857679659146,2.5529918704456783e-07
0.0,0.8995757359312881,2.553810151458659e-07
0.0,0.9005799785719754,2.558763531322603e-07
0.0,0.901584221212662,2.563714582345126e-07
0.0,0.9025884638533492,2.5686633045262325e-07
0.0,0.9035927064940368,2.573609697865921e-07
0.0,0.9045969491347235,2.57855376236419e-07
0.0,0.9056011917754108,2.583495517553415e-07
0.0,0.9066054344160978,2.5884349823610974e-07
0.0,0.9076096770567847,2.593372156787241e-07
0.0,0.9086139196974724,2.598307040831844e-07
0.0,0.9096181623381592,2.6032396344949055e-07
0.0,0.9106224049788464,2.608169956879432e-07
0.0,0.9116266476195336,2.6130980265000665e-07
0.0,0.9126308902602206,2.618023843356812e-07
0.0,0.9136351329009078,2.6229474074496684e-07
0.0,0.9146393755415948,2.627868718778634e-07
0.0,0.915643618182282,2.63278779602908e-07
0.0,0.9166478608229688,2.637704657313988e-07
0.0,0.917652103463656,2.64261930263336e-07
0.0,0.9186563461043435,2.6475317319871965e-07
0.0,0.9196605887450304,2.652441945375496e-07
0.0,0.9206648313857178,2.6573499610773444e-07
0.0,0.9216690740264049,2.6622557968148944e-07
0.0,0.9226733166670916,2.6671594525881484e-07
0.0,0.9236775593077792,2.672060928397106e-07
0.0,0.924681801948466,2.676960224241766e-07
0.0,0.9256860445891532,2.6818573580059125e-07
0.0,0.92669028722984,2.686752347031355e-07
0.0,0.9276945298705273,2.691645191318096e-07
0.0,0.9286987725112146,2.696535890866133e-07
0.0,0.9297030151519016,2.701424445675468e-07
0.0,0.9307072577925888,2.706310873245207e-07
0.0,0.931711500433276,2.711195190546968e-07
0.0,0.9327157430739632,2.71607739758075e-07
0.0,0.9337199857146504,2.720957494346553e-07
0.0,0.9347242283553372,2.725835480844377e-07
0.0,0.9357284709960244,2.7307113741989455e-07
0.0,0.9367327136367114,2.735585191021501e-07
0.0,0.9377369562773984,2.740456931312046e-07
0.0,0.9387411989180858,2.745326595070581e-07
0.0,0.9397454415587728,2.750194182297102e-07
0.0,0.9407496841994604,2.75505970975193e-07
0.0,0.9417539268401472,2.759923193695411e-07
0.0,0.9427581694808342,2.764784634127547e-07
0.0,0.9437624121215216,2.769644031048337e-07
0.0,0.9447666547622086,2.7745013844577805e-07
0.0,0.9457708974028958,2.779356710761829e-07
0.0,0.9467751400435824,2.784210025878456e-07
0.0,0.9477793826842696,2.78906132980766e-07
0.0,0.9487836253249567,2.793910622549445e-07
0.0,0.949787867965644,2.798757904103805e-07
0.0,0.9507921106063312,2.8036031905384244e-07
0.0,0.9517963532470184,2.808446497426114e-07
0.0,0.9528005958877054,2.813287824766876e-07
0.0,0.9538048385283926,2.8181271725607105e-07
0.0,0.9548090811690796,2.822964540807616e-07
0.0,0.9558133238097668,2.827799945357746e-07
0.0,0.9568175664504536,2.832633401256513e-07
0.0,0.9578218090911408,2.837464908503919e-07
0.0,0.9588260517318282,2.842294467099963e-07
0.0,0.9598302943725152,2.847122077044645e-07
0.0,0.9608345370132026,2.851947755752416e-07
0.0,0.9618387796538894,2.856771514777282e-07
0.0,0.9628430222945764,2.861593354119243e-07
0.0,0.9638472649352638,2.8664132737783e-07
0.0,0.964851507575951,2.871231273754451e-07
0.0,0.9658557502166382,2.876047399689048e-07
0.0,0.9668599928573248,2.880861616311817e-07
0.0,0.967864235498012,2.8856739236227616e-07
0.0,0.9688684781386994,2.89048432162188e-07
0.0,0.9698727207793864,2.895292810309172e-07
0.0,0.9708769634200736,2.900099830636476e-07
0.0,0.9718812060607604,2.9049047374434854e-07
0.0,0.9728854487014476,2.9097075307302054e-07
0.0,0.9738896913421348,2.9145082104966333e-07
0.0,0.974893933982822,2.919306776742769e-07
0.0,0.9758981766235092,2.924108287683038e-07
0.0,0.9769024192641964,2.9289059523492e-07
0.0,0.9779066619048832,2.933699770741254e-07
0.0,0.9789109045455706,2.9384897428592024e-07
0.0,0.9799151471862576,2.943275868703042e-07
0.0,0.9809193898269448,2.948093359986523e-07
0.0,0.9819236324676316,2.952927239846087e-07
0.0,0.9829278751083188,2.957777508281737e-07
0.0,0.9839321177490062,2.962644165293472e-07
0.0,0.9849363603896932,2.967527210881292e-07
0.0,0.9859406030303806,2.971878209726908e-07
0.0,0.9869448456710674,2.977722746882321e-07
0.0,0.9879490883117544,2.985060822347531e-07
0.0,0.9889533309524418,2.993892436122539e-07
0.0,0.9899575735931287,3.004217588207341e-07
0.0,0.990961816233816,2.980812670733102e-07
0.0,0.9919660588745028,3.00960001978146e-07
0.0,0.99297030151519,3.090579635352419e-07
0.0,0.9939745441558772,3.223751517445978e-07
0.0,0.9949787867965644,3.409115666062135e-07
0.0,0.9959830294372516,2.4633114811445696e-07
0.0,0.9969872720779386,3.009691291690196e-07
0.0,0.9979915147186256,5.048255097699013e-07
0.0,0.998995757359313,8.579002899171024e-07
0.0,1.0,1.3601934696106225e-06
0.01,0.5,0.0014652802394369
0.01,0.5009250012366787,0.0014645189062273
0.01,0.5018500024733574,0.0014637639142248
0.01,0.502775003710036,0.0014630152634295
0.01,0.5037000049467149,0.0014622729538414
0.01,0.5046250061833935,0.0014615369854604
0.01,0.5055500074200723,0.0014608072700608
0.01,0.5064750086567509,0.001460083723883
0.01,0.5074000098934296,0.001459366346927
0.01,0.5083250111301084,0.0014586551391928
0.01,0.5092500123667869,0.0014579501006804
0.01,0.5101750136034656,0.0014572511463455
0.01,0.5111000148401442,0.0014565581954106
0.01,0.5120250160768229,0.0014558712478759
0.01,0.5129500173135018,0.0014551903037413
0.01,0.5138750185501804,0.0014545153630068
0.01,0.5148000197868592,0.0014538463436673
0.01,0.5157250210235378,0.0014531831677963
0.01,0.5166500222602165,0.0014525258353936
0.01,0.5175750234968953,0.0014518743464593
0.01,0.5185000247335738,0.0014512287009933
0.01,0.5194250259702525,0.0014505888198955
0.01,0.5203500272069311,0.001449954627965
0.01,0.5212750284436098,0.001449326125202
0.01,0.5222000296802887,0.0014487033116064
0.01,0.5231250309169674,0.0014480861871783
0.01,0.5240500321536461,0.0014474746755945
0.01,0.5249750333903247,0.0014468687042622
0.01,0.5259000346270033,0.0014462682731816
0.01,0.5268250358636822,0.0014456733823526
0.01,0.5277500371003608,0.0014450840317752
0.01,0.5286750383370395,0.0014445001477828
0.01,0.529600039573718,0.0014439216602783
0.01,0.5305250408103968,0.0014433485692618
0.01,0.5314500420470756,0.0014427808747334
0.01,0.5323750432837543,0.001442218576693
0.01,0.533300044520433,0.0014416616040157
0.01,0.5342250457571117,0.0014411098889942
0.01,0.5351500469937903,0.0014405634316284
0.01,0.5360750482304691,0.0014400222319184
0.01,0.5370000494671477,0.001439486289864
0.01,0.5379250507038265,0.0014389555367738
0.01,0.538850051940505,0.0014384299072287
0.01,0.5397750531771836,0.0014379094012288
0.01,0.5407000544138625,0.001437394018774
0.01,0.5416250556505412,0.0014368837598643
0.01,0.54255005688722,0.0014363785581381
0.01,0.5434750581238985,0.0014358783503691
0.01,0.5444000593605772,0.0014353831365573
0.01,0.5453250605972559,0.0014348929167027
0.01,0.5462500618339345,0.0014344076908053
0.01,0.5471750630706134,0.0014339273947355
0.01,0.548100064307292,0.0014334519673685
0.01,0.5490250655439707,0.0014329814087044
0.01,0.5499500667806494,0.0014325157187431
0.01,0.5508750680173281,0.0014320548974846
0.01,0.5518000692540069,0.0014315988829383
0.01,0.5527250704906855,0.0014311476159945
0.01,0.5536500717273642,0.0014307010966531
0.01,0.5545750729640431,0.0014302593249142
0.01,0.5555000742007216,0.0014298223007776
0.01,0.5564250754374003,0.0014293899643034
0.01,0.5573500766740789,0.0014289622583144
0.01,0.5582750779107575,0.0014285391828106
0.01,0.5592000791474363,0.0014281207377919
0.01,0.5601250803841149,0.0014277069232584
0.01,0.5610500816207936,0.0014272976812365
0.01,0.5619750828574722,0.0014268929564032
0.01,0.5629000840941509,0.0014264927487586
0.01,0.5638250853308298,0.0014260970583027
0.01,0.5647500865675085,0.0014257058850353
0.01,0.5656750878041872,0.0014253191728696
0.01,0.5666000890408658,0.0014249368682621
0.01,0.5675250902775445,0.001424558971213
0.01,0.5684500915142233,0.0014241854817221
0.01,0.5693750927509019,0.0014238163997896
0.01,0.5703000939875806,0.0014234516711387
0.01,0.5712250952242591,0.0014230912439349
0.01,0.5721500964609378,0.0014227351181781
0.01,0.5730750976976167,0.0014223832938683
0.01,0.5740000989342954,0.0014220357710057
0.01,0.5749251001709742,0.0014216924970513
0.01,0.5758501014076526,0.0014213534218117
0.01,0.5767751026443313,0.001421018545287
0.01,0.5777001038810101,0.0014206878674771
0.01,0.5786251051176888,0.001420361388382
0.01,0.5795501063543675,0.0014200390571318
0.01,0.5804751075910459,0.0014197208251098
